Well,LATITUDE,LONGITUDE,Date,Value
14N03E23D005M,39.045823,-121.611448,2021-08-01,11.849
14N03E23D005M,39.045823,-121.611448,2021-09-01,14.436
14N03E23D006M,39.045823,-121.611448,2008-01-01,30.33931444
14N03E23D006M,39.045823,-121.611448,2008-02-01,31.94198425
14N03E23D006M,39.045823,-121.611448,2008-03-01,32.207
14N03E23D006M,39.045823,-121.611448,2008-04-01,30.011
14N03E23D006M,39.045823,-121.611448,2008-05-01,25.753
14N03E23D006M,39.045823,-121.611448,2008-06-01,22.943
14N03E23D006M,39.045823,-121.611448,2008-07-01,20.769
14N03E23D006M,39.045823,-121.611448,2008-08-01,20.147
14N03E23D006M,39.045823,-121.611448,2008-09-01,20.501
14N03E23D006M,39.045823,-121.611448,2008-10-01,22.40680689
14N03E23D006M,39.045823,-121.611448,2008-11-01,23.58949571
14N03E23D006M,39.045823,-121.611448,2008-12-01,28.32366625
14N03E23D006M,39.045823,-121.611448,2009-01-01,29.076
14N03E23D006M,39.045823,-121.611448,2009-02-01,29.932
14N03E23D006M,39.045823,-121.611448,2009-03-01,30.676
14N03E23D006M,39.045823,-121.611448,2009-04-01,29.549
14N03E23D006M,39.045823,-121.611448,2009-05-01,27.741
14N03E23D006M,39.045823,-121.611448,2009-06-01,24.857
14N03E23D006M,39.045823,-121.611448,2009-07-01,20.004
14N03E23D006M,39.045823,-121.611448,2009-08-01,17.437
14N03E23D006M,39.045823,-121.611448,2009-09-01,18.13
14N03E23D006M,39.045823,-121.611448,2009-10-01,20.52
14N03E23D006M,39.045823,-121.611448,2009-11-01,23.79220646
14N03E23D006M,39.045823,-121.611448,2009-12-01,25.02601912
14N03E23D006M,39.045823,-121.611448,2010-01-01,26.94172396
14N03E23D006M,39.045823,-121.611448,2010-02-01,29.93004299
14N03E23D006M,39.045823,-121.611448,2010-03-01,30.27474265
14N03E23D006M,39.045823,-121.611448,2010-04-01,30.38402437
14N03E23D006M,39.045823,-121.611448,2010-05-01,27.96161957
14N03E23D006M,39.045823,-121.611448,2010-06-01,23.6577136
14N03E23D006M,39.045823,-121.611448,2010-07-01,21.68246059
14N03E23D006M,39.045823,-121.611448,2010-08-01,16.607
14N03E23D006M,39.045823,-121.611448,2010-09-01,16.928
14N03E23D006M,39.045823,-121.611448,2010-10-01,19.16151952
14N03E23D006M,39.045823,-121.611448,2010-11-01,23.007
14N03E23D006M,39.045823,-121.611448,2010-12-01,26.498
14N03E23D006M,39.045823,-121.611448,2011-01-01,25.83291508
14N03E23D006M,39.045823,-121.611448,2011-02-01,30.07555166
14N03E23D006M,39.045823,-121.611448,2011-03-01,30.14929967
14N03E23D006M,39.045823,-121.611448,2011-04-01,31.79734626
14N03E23D006M,39.045823,-121.611448,2011-05-01,27.10152285
14N03E23D006M,39.045823,-121.611448,2011-06-01,26.1310747
14N03E23D006M,39.045823,-121.611448,2011-07-01,24.90413352
14N03E23D006M,39.045823,-121.611448,2011-08-01,23.92289661
14N03E23D006M,39.045823,-121.611448,2011-09-01,22.63090708
14N03E23D006M,39.045823,-121.611448,2011-10-01,24.22987768
14N03E23D006M,39.045823,-121.611448,2011-11-01,26.50632437
14N03E23D006M,39.045823,-121.611448,2011-12-01,30.78061808
14N03E23D006M,39.045823,-121.611448,2012-01-01,30.51021032
14N03E23D006M,39.045823,-121.611448,2012-02-01,30.1191781
14N03E23D006M,39.045823,-121.611448,2012-03-01,30.49255455
14N03E23D006M,39.045823,-121.611448,2012-04-01,31.86552928
14N03E23D006M,39.045823,-121.611448,2012-05-01,28.09949465
14N03E23D006M,39.045823,-121.611448,2012-06-01,25.27716353
14N03E23D006M,39.045823,-121.611448,2012-07-01,22.85287997
14N03E23D006M,39.045823,-121.611448,2012-08-01,22.553
14N03E23D006M,39.045823,-121.611448,2012-09-01,22.841
14N03E23D006M,39.045823,-121.611448,2012-10-01,24.867
14N03E23D006M,39.045823,-121.611448,2012-11-01,27.287
14N03E23D006M,39.045823,-121.611448,2012-12-01,29.325
14N03E23D006M,39.045823,-121.611448,2013-01-01,30.544
14N03E23D006M,39.045823,-121.611448,2013-02-01,31.251
14N03E23D006M,39.045823,-121.611448,2013-03-01,31.84301832
14N03E23D006M,39.045823,-121.611448,2013-04-01,30.689
14N03E23D006M,39.045823,-121.611448,2013-05-01,27.264
14N03E23D006M,39.045823,-121.611448,2013-06-01,22.007
14N03E23D006M,39.045823,-121.611448,2013-07-01,17.726
14N03E23D006M,39.045823,-121.611448,2013-08-01,16.64
14N03E23D006M,39.045823,-121.611448,2013-09-01,18.491
14N03E23D006M,39.045823,-121.611448,2013-10-01,21.402
14N03E23D006M,39.045823,-121.611448,2013-11-01,23.376
14N03E23D006M,39.045823,-121.611448,2013-12-01,24.858
14N03E23D006M,39.045823,-121.611448,2014-01-01,25.579
14N03E23D006M,39.045823,-121.611448,2014-02-01,26.15
14N03E23D006M,39.045823,-121.611448,2014-03-01,24.88079108
14N03E23D006M,39.045823,-121.611448,2014-04-01,27.506
14N03E23D006M,39.045823,-121.611448,2014-05-01,24.744
14N03E23D006M,39.045823,-121.611448,2014-06-01,17.928
14N03E23D006M,39.045823,-121.611448,2014-07-01,14.045
14N03E23D006M,39.045823,-121.611448,2014-08-01,13.617
14N03E23D006M,39.045823,-121.611448,2014-09-01,14.939
14N03E23D006M,39.045823,-121.611448,2014-10-01,17.75019073
14N03E23D006M,39.045823,-121.611448,2014-11-01,20.547
14N03E23D006M,39.045823,-121.611448,2014-12-01,22.64
14N03E23D006M,39.045823,-121.611448,2015-01-01,24.043
14N03E23D006M,39.045823,-121.611448,2015-02-01,25.251
14N03E23D006M,39.045823,-121.611448,2015-03-01,25.714
14N03E23D006M,39.045823,-121.611448,2015-04-01,24.926
14N03E23D006M,39.045823,-121.611448,2015-05-01,21.513
14N03E23D006M,39.045823,-121.611448,2015-06-01,17.264
14N03E23D006M,39.045823,-121.611448,2015-07-01,14.242
14N03E23D006M,39.045823,-121.611448,2015-08-01,11.804
14N03E23D006M,39.045823,-121.611448,2015-09-01,13.72203655
14N03E23D006M,39.045823,-121.611448,2015-10-01,15.357
14N03E23D006M,39.045823,-121.611448,2015-11-01,16.905
14N03E23D006M,39.045823,-121.611448,2015-12-01,19.488
14N03E23D006M,39.045823,-121.611448,2016-01-01,21.372
14N03E23D006M,39.045823,-121.611448,2016-02-01,23.121
14N03E23D006M,39.045823,-121.611448,2016-03-01,24.721
14N03E23D006M,39.045823,-121.611448,2016-04-01,25.315
14N03E23D006M,39.045823,-121.611448,2016-05-01,23.708
14N03E23D006M,39.045823,-121.611448,2016-06-01,21.149
14N03E23D006M,39.045823,-121.611448,2016-07-01,19.051
14N03E23D006M,39.045823,-121.611448,2016-08-01,18.088
14N03E23D006M,39.045823,-121.611448,2016-09-01,18.614
14N03E23D006M,39.045823,-121.611448,2016-10-01,20.649
14N03E23D006M,39.045823,-121.611448,2016-11-01,23.015
14N03E23D006M,39.045823,-121.611448,2016-12-01,24.553
14N03E23D006M,39.045823,-121.611448,2017-01-01,26.669
14N03E23D006M,39.045823,-121.611448,2017-02-01,29.506
14N03E23D006M,39.045823,-121.611448,2017-03-01,31.7607407
14N03E23D006M,39.045823,-121.611448,2017-04-01,31.999
14N03E23D006M,39.045823,-121.611448,2017-05-01,30.904
14N03E23D006M,39.045823,-121.611448,2017-06-01,27.773
14N03E23D006M,39.045823,-121.611448,2017-07-01,24.386
14N03E23D006M,39.045823,-121.611448,2017-08-01,23.022
14N03E23D006M,39.045823,-121.611448,2017-09-01,23.805
14N03E23D006M,39.045823,-121.611448,2017-10-01,25.361
14N03E23D006M,39.045823,-121.611448,2017-11-01,26.743
14N03E23D006M,39.045823,-121.611448,2017-12-01,28.803
14N03E23D006M,39.045823,-121.611448,2018-01-01,29.882
14N03E23D006M,39.045823,-121.611448,2018-02-01,30.403
14N03E23D006M,39.045823,-121.611448,2018-03-01,31.00478245
14N03E23D006M,39.045823,-121.611448,2018-04-01,31.511
14N03E23D006M,39.045823,-121.611448,2018-05-01,29.874
14N03E23D006M,39.045823,-121.611448,2018-06-01,26.752
14N03E23D006M,39.045823,-121.611448,2018-07-01,22.645
14N03E23D006M,39.045823,-121.611448,2018-08-01,20.361
14N03E23D006M,39.045823,-121.611448,2018-09-01,21.046
14N03E23D006M,39.045823,-121.611448,2018-10-01,23.49
14N03E23D006M,39.045823,-121.611448,2018-11-01,25.378
14N03E23D006M,39.045823,-121.611448,2018-12-01,27.1
14N03E23D006M,39.045823,-121.611448,2019-01-01,28.716
14N03E23D006M,39.045823,-121.611448,2019-02-01,30.356
14N03E23D006M,39.045823,-121.611448,2019-03-01,32.019
14N03E23D006M,39.045823,-121.611448,2019-04-01,33.023
14N03E23D006M,39.045823,-121.611448,2019-05-01,32.048
14N03E23D006M,39.045823,-121.611448,2019-06-01,31.038
14N03E23D006M,39.045823,-121.611448,2019-07-01,27.953
14N03E23D006M,39.045823,-121.611448,2019-08-01,25.753
14N03E23D006M,39.045823,-121.611448,2019-09-01,26.277
14N03E23D006M,39.045823,-121.611448,2019-10-01,27.72
14N03E23D006M,39.045823,-121.611448,2019-11-01,28.691
14N03E23D006M,39.045823,-121.611448,2019-12-01,30.21
14N03E23D006M,39.045823,-121.611448,2020-01-01,31.437
14N03E23D006M,39.045823,-121.611448,2020-02-01,31.985
14N03E23D006M,39.045823,-121.611448,2020-03-01,31.671
14N03E23D006M,39.045823,-121.611448,2020-04-01,31.489
14N03E23D006M,39.045823,-121.611448,2020-05-01,27.097
14N03E23D006M,39.045823,-121.611448,2020-06-01,22.596
14N03E23D006M,39.045823,-121.611448,2020-07-01,17.197
14N03E23D006M,39.045823,-121.611448,2020-08-01,16.827
14N03E23D006M,39.045823,-121.611448,2020-09-01,18.29
14N03E23D006M,39.045823,-121.611448,2020-10-01,20.829
14N03E23D006M,39.045823,-121.611448,2020-11-01,22.997
14N03E23D006M,39.045823,-121.611448,2020-12-01,24.891
14N03E23D006M,39.045823,-121.611448,2021-01-01,26.237
14N03E23D006M,39.045823,-121.611448,2021-02-01,27.012
14N03E23D006M,39.045823,-121.611448,2021-03-01,27.351
14N03E23D006M,39.045823,-121.611448,2021-04-01,25.847
14N03E23D006M,39.045823,-121.611448,2021-05-01,20.651
14N03E23D006M,39.045823,-121.611448,2021-06-01,15.738
14N03E23D006M,39.045823,-121.611448,2021-07-01,11.105
14N03E23D006M,39.045823,-121.611448,2021-08-01,10.345
14N03E23D006M,39.045823,-121.611448,2021-09-01,12.919
15N04E04R002M,39.17588,-121.524015,2008-01-01,62.771
15N04E04R002M,39.17588,-121.524015,2008-02-01,63.179
15N04E04R002M,39.17588,-121.524015,2008-03-01,62.74
15N04E04R002M,39.17588,-121.524015,2008-04-01,62.559
15N04E04R002M,39.17588,-121.524015,2008-05-01,62.793
15N04E04R002M,39.17588,-121.524015,2008-06-01,62.407
15N04E04R002M,39.17588,-121.524015,2008-07-01,62.541
15N04E04R002M,39.17588,-121.524015,2008-08-01,62.608
15N04E04R002M,39.17588,-121.524015,2008-09-01,62.377
15N04E04R002M,39.17588,-121.524015,2008-10-01,62.451
15N04E04R002M,39.17588,-121.524015,2008-11-01,62.347
15N04E04R002M,39.17588,-121.524015,2008-12-01,62.224
15N04E04R002M,39.17588,-121.524015,2009-01-01,62.182
15N04E04R002M,39.17588,-121.524015,2009-02-01,62.661
15N04E04R002M,39.17588,-121.524015,2009-03-01,63.232
15N04E04R002M,39.17588,-121.524015,2009-04-01,63.06
15N04E04R002M,39.17588,-121.524015,2009-05-01,64.619
15N04E04R002M,39.17588,-121.524015,2009-06-01,63.801
15N04E04R002M,39.17588,-121.524015,2009-07-01,63.596
15N04E04R002M,39.17588,-121.524015,2009-08-01,63.438
15N04E04R002M,39.17588,-121.524015,2009-09-01,62.647
15N04E04R002M,39.17588,-121.524015,2009-10-01,62.258
15N04E04R002M,39.17588,-121.524015,2009-11-01,61.952
15N04E04R002M,39.17588,-121.524015,2009-12-01,61.906
15N04E04R002M,39.17588,-121.524015,2010-01-01,62.306
15N04E04R002M,39.17588,-121.524015,2010-02-01,62.712
15N04E04R002M,39.17588,-121.524015,2010-03-01,62.816
15N04E04R002M,39.17588,-121.524015,2010-04-01,63.007
15N04E04R002M,39.17588,-121.524015,2010-05-01,63.328
15N04E04R002M,39.17588,-121.524015,2010-06-01,64.464
15N04E04R002M,39.17588,-121.524015,2010-07-01,63.949
15N04E04R002M,39.17588,-121.524015,2010-08-01,63.438
15N04E04R002M,39.17588,-121.524015,2010-09-01,62.575
15N04E04R002M,39.17588,-121.524015,2010-10-01,62.48
15N04E04R002M,39.17588,-121.524015,2010-11-01,62.349
15N04E04R002M,39.17588,-121.524015,2010-12-01,62.3522919
15N04E04R002M,39.17588,-121.524015,2011-01-01,62.49984776
15N04E04R002M,39.17588,-121.524015,2011-02-01,64.11232608
15N04E04R002M,39.17588,-121.524015,2011-03-01,66.689
15N04E04R002M,39.17588,-121.524015,2011-04-01,66.691
15N04E04R002M,39.17588,-121.524015,2011-05-01,63.87253993
15N04E04R002M,39.17588,-121.524015,2011-06-01,63.92244145
15N04E04R002M,39.17588,-121.524015,2011-07-01,62.88027138
15N04E04R002M,39.17588,-121.524015,2011-08-01,63.24017798
15N04E04R002M,39.17588,-121.524015,2011-09-01,63.12391357
15N04E04R002M,39.17588,-121.524015,2011-10-01,62.90112512
15N04E04R002M,39.17588,-121.524015,2011-11-01,63.252
15N04E04R002M,39.17588,-121.524015,2011-12-01,63.117
15N04E04R002M,39.17588,-121.524015,2012-01-01,63.045
15N04E04R002M,39.17588,-121.524015,2012-02-01,63.12226198
15N04E04R002M,39.17588,-121.524015,2012-03-01,62.64630963
15N04E04R002M,39.17588,-121.524015,2012-04-01,65.0615706
15N04E04R002M,39.17588,-121.524015,2012-05-01,63.26889622
15N04E04R002M,39.17588,-121.524015,2012-06-01,63.42311812
15N04E04R002M,39.17588,-121.524015,2012-07-01,63.22922723
15N04E04R002M,39.17588,-121.524015,2012-08-01,63.979
15N04E04R002M,39.17588,-121.524015,2012-09-01,63.341
15N04E04R002M,39.17588,-121.524015,2012-10-01,63.285
15N04E04R002M,39.17588,-121.524015,2012-11-01,63.172
15N04E04R002M,39.17588,-121.524015,2012-12-01,65.64
15N04E04R002M,39.17588,-121.524015,2013-01-01,64.638
15N04E04R002M,39.17588,-121.524015,2013-02-01,63.926
15N04E04R002M,39.17588,-121.524015,2013-03-01,64.89274071
15N04E04R002M,39.17588,-121.524015,2013-04-01,63.26760207
15N04E04R002M,39.17588,-121.524015,2013-05-01,62.52987047
15N04E04R002M,39.17588,-121.524015,2013-06-01,62.59272097
15N04E04R002M,39.17588,-121.524015,2013-07-01,63.499
15N04E04R002M,39.17588,-121.524015,2013-08-01,62.93801943
15N04E04R002M,39.17588,-121.524015,2013-09-01,62.44464728
15N04E04R002M,39.17588,-121.524015,2013-10-01,62.523
15N04E04R002M,39.17588,-121.524015,2013-11-01,62.467
15N04E04R002M,39.17588,-121.524015,2013-12-01,62.319
15N04E04R002M,39.17588,-121.524015,2014-01-01,62.2
15N04E04R002M,39.17588,-121.524015,2014-02-01,62.571
15N04E04R002M,39.17588,-121.524015,2014-03-01,62.559
15N04E04R002M,39.17588,-121.524015,2014-04-01,62.27
15N04E04R002M,39.17588,-121.524015,2014-05-01,62.272
15N04E04R002M,39.17588,-121.524015,2014-06-01,62.391
15N04E04R002M,39.17588,-121.524015,2014-07-01,62.728
15N04E04R002M,39.17588,-121.524015,2014-08-01,62.633
15N04E04R002M,39.17588,-121.524015,2014-09-01,62.107
15N04E04R002M,39.17588,-121.524015,2014-10-01,62.02693996
15N04E04R002M,39.17588,-121.524015,2014-11-01,61.70045166
15N04E04R002M,39.17588,-121.524015,2014-12-01,62.30931044
15N04E04R002M,39.17588,-121.524015,2015-01-01,62.139
15N04E04R002M,39.17588,-121.524015,2015-02-01,62.375
15N04E04R002M,39.17588,-121.524015,2015-03-01,62.125
15N04E04R002M,39.17588,-121.524015,2015-04-01,61.975
15N04E04R002M,39.17588,-121.524015,2015-05-01,61.905
15N04E04R002M,39.17588,-121.524015,2015-06-01,61.711
15N04E04R002M,39.17588,-121.524015,2015-07-01,61.629
15N04E04R002M,39.17588,-121.524015,2015-08-01,61.584
15N04E04R002M,39.17588,-121.524015,2015-09-01,61.609
15N04E04R002M,39.17588,-121.524015,2015-10-01,61.54
15N04E04R002M,39.17588,-121.524015,2015-11-01,61.534
15N04E04R002M,39.17588,-121.524015,2015-12-01,61.82
15N04E04R002M,39.17588,-121.524015,2016-01-01,62.17804922
15N04E04R002M,39.17588,-121.524015,2016-02-01,62.3637561
15N04E04R002M,39.17588,-121.524015,2016-03-01,62.85425506
15N04E04R002M,39.17588,-121.524015,2016-04-01,63.41598074
15N04E04R002M,39.17588,-121.524015,2016-05-01,62.47787582
15N04E04R002M,39.17588,-121.524015,2016-06-01,62.65316714
15N04E04R002M,39.17588,-121.524015,2016-07-01,62.8674274
15N04E04R002M,39.17588,-121.524015,2016-08-01,62.331
15N04E04R002M,39.17588,-121.524015,2016-09-01,62.122
15N04E04R002M,39.17588,-121.524015,2016-10-01,62.003
15N04E04R002M,39.17588,-121.524015,2016-11-01,62.00021438
15N04E04R002M,39.17588,-121.524015,2016-12-01,64.142
15N04E04R002M,39.17588,-121.524015,2017-01-01,68.089
15N04E04R002M,39.17588,-121.524015,2017-02-01,71.737
15N04E04R002M,39.17588,-121.524015,2017-03-01,67.88382773
15N04E04R002M,39.17588,-121.524015,2017-04-01,68.035
15N04E04R002M,39.17588,-121.524015,2017-05-01,67.147
15N04E04R002M,39.17588,-121.524015,2017-06-01,65.344
15N04E04R002M,39.17588,-121.524015,2017-07-01,64.058
15N04E04R002M,39.17588,-121.524015,2017-08-01,63.471
15N04E04R002M,39.17588,-121.524015,2017-09-01,62.535
15N04E04R002M,39.17588,-121.524015,2017-10-01,62.163
15N04E04R002M,39.17588,-121.524015,2017-11-01,62.278
15N04E04R002M,39.17588,-121.524015,2017-12-01,62.086
15N04E04R002M,39.17588,-121.524015,2018-01-01,62.299
15N04E04R002M,39.17588,-121.524015,2018-02-01,62.089
15N04E04R002M,39.17588,-121.524015,2018-03-01,62.05235156
15N04E04R002M,39.17588,-121.524015,2018-04-01,65.626
15N04E04R002M,39.17588,-121.524015,2018-05-01,63.627
15N04E04R002M,39.17588,-121.524015,2018-06-01,63.146
15N04E04R002M,39.17588,-121.524015,2018-07-01,62.361
15N04E04R002M,39.17588,-121.524015,2018-08-01,62.118
15N04E04R002M,39.17588,-121.524015,2018-09-01,61.814
15N04E04R002M,39.17588,-121.524015,2018-10-01,61.717
15N04E04R002M,39.17588,-121.524015,2018-11-01,61.648
15N04E04R002M,39.17588,-121.524015,2018-12-01,61.944
15N04E04R002M,39.17588,-121.524015,2019-01-01,62.848
15N04E04R002M,39.17588,-121.524015,2019-02-01,64.896
15N04E04R002M,39.17588,-121.524015,2019-03-01,66.709
15N04E04R002M,39.17588,-121.524015,2019-04-01,66.286
15N04E04R002M,39.17588,-121.524015,2019-05-01,66.032
15N04E04R002M,39.17588,-121.524015,2019-06-01,65.35
15N04E04R002M,39.17588,-121.524015,2019-07-01,63.398
15N04E04R002M,39.17588,-121.524015,2019-08-01,62.989
15N04E04R002M,39.17588,-121.524015,2019-09-01,62.242
15N04E04R002M,39.17588,-121.524015,2019-10-01,61.939
15N04E04R002M,39.17588,-121.524015,2019-11-01,61.763
15N04E04R002M,39.17588,-121.524015,2019-12-01,62.282
15N04E04R002M,39.17588,-121.524015,2020-01-01,62.229
15N04E04R002M,39.17588,-121.524015,2020-02-01,62.019
15N04E04R002M,39.17588,-121.524015,2020-03-01,61.869
15N04E04R002M,39.17588,-121.524015,2020-04-01,61.916
15N04E04R002M,39.17588,-121.524015,2020-05-01,61.724
15N04E04R002M,39.17588,-121.524015,2020-06-01,61.414
15N04E04R002M,39.17588,-121.524015,2020-07-01,61.535
15N04E04R002M,39.17588,-121.524015,2020-08-01,61.715
15N04E04R002M,39.17588,-121.524015,2020-09-01,61.151
15N04E04R002M,39.17588,-121.524015,2020-10-01,61.07
15N04E04R002M,39.17588,-121.524015,2020-11-01,60.672
15N04E04R002M,39.17588,-121.524015,2020-12-01,60.536
15N04E04R002M,39.17588,-121.524015,2021-01-01,60.826
15N04E04R002M,39.17588,-121.524015,2021-02-01,61.202
15N04E04R002M,39.17588,-121.524015,2021-03-01,61.358
15N04E04R002M,39.17588,-121.524015,2021-04-01,61.085
15N04E04R002M,39.17588,-121.524015,2021-05-01,61.04
15N04E04R002M,39.17588,-121.524015,2021-06-01,60.617
15N04E04R002M,39.17588,-121.524015,2021-07-01,60.357
15N04E04R002M,39.17588,-121.524015,2021-08-01,60.276
15N04E04R002M,39.17588,-121.524015,2021-09-01,61.315
15N04E04R003M,39.17588,-121.524015,2008-01-01,64.449
15N04E04R003M,39.17588,-121.524015,2008-02-01,65.162
15N04E04R003M,39.17588,-121.524015,2008-03-01,62.962
15N04E04R003M,39.17588,-121.524015,2008-04-01,51.597
15N04E04R003M,39.17588,-121.524015,2008-05-01,43.773
15N04E04R003M,39.17588,-121.524015,2008-06-01,40.377
15N04E04R003M,39.17588,-121.524015,2008-07-01,37.828
15N04E04R003M,39.17588,-121.524015,2008-08-01,36.646
15N04E04R003M,39.17588,-121.524015,2008-09-01,44.702
15N04E04R003M,39.17588,-121.524015,2008-10-01,52.269
15N04E04R003M,39.17588,-121.524015,2008-11-01,60.55
15N04E04R003M,39.17588,-121.524015,2008-12-01,62.274
15N04E04R003M,39.17588,-121.524015,2009-01-01,62.779
15N04E04R003M,39.17588,-121.524015,2009-02-01,63.346
15N04E04R003M,39.17588,-121.524015,2009-03-01,62.196
15N04E04R003M,39.17588,-121.524015,2009-04-01,51.327
15N04E04R003M,39.17588,-121.524015,2009-05-01,50.606
15N04E04R003M,39.17588,-121.524015,2009-06-01,38.322
15N04E04R003M,39.17588,-121.524015,2009-07-01,35.223
15N04E04R003M,39.17588,-121.524015,2009-08-01,30.817
15N04E04R003M,39.17588,-121.524015,2009-09-01,35.264
15N04E04R003M,39.17588,-121.524015,2009-10-01,46.852
15N04E04R003M,39.17588,-121.524015,2009-11-01,56.624
15N04E04R003M,39.17588,-121.524015,2009-12-01,60.193
15N04E04R003M,39.17588,-121.524015,2010-01-01,60.993
15N04E04R003M,39.17588,-121.524015,2010-02-01,62.296
15N04E04R003M,39.17588,-121.524015,2010-03-01,61.605
15N04E04R003M,39.17588,-121.524015,2010-04-01,60.9
15N04E04R003M,39.17588,-121.524015,2010-05-01,55.399
15N04E04R003M,39.17588,-121.524015,2010-06-01,55.87405077
15N04E04R003M,39.17588,-121.524015,2010-07-01,36.963
15N04E04R003M,39.17588,-121.524015,2010-08-01,33.584
15N04E04R003M,39.17588,-121.524015,2010-09-01,37.578
15N04E04R003M,39.17588,-121.524015,2010-10-01,44.096
15N04E04R003M,39.17588,-121.524015,2010-11-01,57.567
15N04E04R003M,39.17588,-121.524015,2010-12-01,61.066
15N04E04R003M,39.17588,-121.524015,2011-01-01,62.215
15N04E04R003M,39.17588,-121.524015,2011-02-01,63.048
15N04E04R003M,39.17588,-121.524015,2011-03-01,63.532
15N04E04R003M,39.17588,-121.524015,2011-04-01,62.269
15N04E04R003M,39.17588,-121.524015,2011-05-01,52.33
15N04E04R003M,39.17588,-121.524015,2011-06-01,55.784
15N04E04R003M,39.17588,-121.524015,2011-07-01,52.583
15N04E04R003M,39.17588,-121.524015,2011-08-01,48.446
15N04E04R003M,39.17588,-121.524015,2011-09-01,49.601
15N04E04R003M,39.17588,-121.524015,2011-10-01,54.211
15N04E04R003M,39.17588,-121.524015,2011-11-01,59.476
15N04E04R003M,39.17588,-121.524015,2011-12-01,63.086
15N04E04R003M,39.17588,-121.524015,2012-01-01,56.608
15N04E04R003M,39.17588,-121.524015,2012-02-01,62.863
15N04E04R003M,39.17588,-121.524015,2012-03-01,62.955
15N04E04R003M,39.17588,-121.524015,2012-04-01,62.717
15N04E04R003M,39.17588,-121.524015,2012-05-01,50.814
15N04E04R003M,39.17588,-121.524015,2012-06-01,47.186
15N04E04R003M,39.17588,-121.524015,2012-07-01,46.489
15N04E04R003M,39.17588,-121.524015,2012-08-01,49.756
15N04E04R003M,39.17588,-121.524015,2012-09-01,44.787
15N04E04R003M,39.17588,-121.524015,2012-10-01,51.7
15N04E04R003M,39.17588,-121.524015,2012-11-01,62.039
15N04E04R003M,39.17588,-121.524015,2012-12-01,64.128
15N04E04R003M,39.17588,-121.524015,2013-01-01,64.592
15N04E04R003M,39.17588,-121.524015,2013-02-01,64.409
15N04E04R003M,39.17588,-121.524015,2013-03-01,63.6138186
15N04E04R003M,39.17588,-121.524015,2013-04-01,56.11
15N04E04R003M,39.17588,-121.524015,2013-05-01,45.645
15N04E04R003M,39.17588,-121.524015,2013-06-01,39.018
15N04E04R003M,39.17588,-121.524015,2013-07-01,33.042
15N04E04R003M,39.17588,-121.524015,2013-08-01,34.623
15N04E04R003M,39.17588,-121.524015,2013-09-01,42.224
15N04E04R003M,39.17588,-121.524015,2013-10-01,46.09
15N04E04R003M,39.17588,-121.524015,2013-11-01,54.868
15N04E04R003M,39.17588,-121.524015,2013-12-01,59.376
15N04E04R003M,39.17588,-121.524015,2014-01-01,58.879
15N04E04R003M,39.17588,-121.524015,2014-02-01,60.372
15N04E04R003M,39.17588,-121.524015,2014-03-01,60.03047439
15N04E04R003M,39.17588,-121.524015,2014-04-01,59.556
15N04E04R003M,39.17588,-121.524015,2014-05-01,56.138
15N04E04R003M,39.17588,-121.524015,2014-06-01,43.15
15N04E04R003M,39.17588,-121.524015,2014-07-01,53.012
15N04E04R003M,39.17588,-121.524015,2014-08-01,54.364
15N04E04R003M,39.17588,-121.524015,2014-09-01,51.431
15N04E04R003M,39.17588,-121.524015,2014-10-01,54.64663401
15N04E04R003M,39.17588,-121.524015,2014-11-01,55.14005583
15N04E04R003M,39.17588,-121.524015,2014-12-01,58.0554857
15N04E04R003M,39.17588,-121.524015,2015-01-01,60.079
15N04E04R003M,39.17588,-121.524015,2015-02-01,60.716
15N04E04R003M,39.17588,-121.524015,2015-03-01,59.112
15N04E04R003M,39.17588,-121.524015,2015-04-01,57.02
15N04E04R003M,39.17588,-121.524015,2015-05-01,48.969
15N04E04R003M,39.17588,-121.524015,2015-06-01,45.446
15N04E04R003M,39.17588,-121.524015,2015-07-01,42.263
15N04E04R003M,39.17588,-121.524015,2015-08-01,46.933
15N04E04R003M,39.17588,-121.524015,2015-09-01,53.49
15N04E04R003M,39.17588,-121.524015,2015-10-01,55.957
15N04E04R003M,39.17588,-121.524015,2015-11-01,56.261
15N04E04R003M,39.17588,-121.524015,2015-12-01,58.35
15N04E04R003M,39.17588,-121.524015,2016-01-01,59.743
15N04E04R003M,39.17588,-121.524015,2016-02-01,60.581
15N04E04R003M,39.17588,-121.524015,2016-03-01,61.939
15N04E04R003M,39.17588,-121.524015,2016-04-01,61.229
15N04E04R003M,39.17588,-121.524015,2016-05-01,58.649
15N04E04R003M,39.17588,-121.524015,2016-06-01,56.642
15N04E04R003M,39.17588,-121.524015,2016-07-01,54.485
15N04E04R003M,39.17588,-121.524015,2016-08-01,54.178
15N04E04R003M,39.17588,-121.524015,2016-09-01,55.419
15N04E04R003M,39.17588,-121.524015,2016-10-01,58.438
15N04E04R003M,39.17588,-121.524015,2016-11-01,60.688
15N04E04R003M,39.17588,-121.524015,2016-12-01,61.871
15N04E04R003M,39.17588,-121.524015,2017-01-01,64.758
15N04E04R003M,39.17588,-121.524015,2017-02-01,67.946
15N04E04R003M,39.17588,-121.524015,2017-03-01,64.71677085
15N04E04R003M,39.17588,-121.524015,2017-04-01,67.847
15N04E04R003M,39.17588,-121.524015,2017-05-01,63.494
